original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
13678,1310254952,2522,0.25034526,1560,Fournitures papeterie,Catégorie 1560
13679,1261978459,2583,0.8180248,2582,Piscine et accessoires,Mobilier et accessoires de jardin
13680,1306132584,192,0.3779779,1320,Linge de maison,Catégorie 1320
13681,1100085192,2905,0.9704793,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
13682,1320233658,1281,0.4664763,2060,Jeux enfant,Catégorie 2060
13683,1133945691,2522,0.26927498,2522,Fournitures papeterie,Fournitures papeterie
13684,1249536031,194,0.17813689,2583,Épicerie,Piscine et accessoires
13685,1268876251,2403,0.5354773,2403,Lots livres et magazines,Lots livres et magazines
13686,1143236814,228,0.12880066,2585,Journaux et revues occasion,Outillage de jardin
13687,1163711189,13,0.6867131,1140,Modélisme,Catégorie 1140
13688,1023109189,2403,0.47105345,2280,Lots livres et magazines,Catégorie 2280
13689,173716230,114,0.8500089,1160,Objets pop culture,Catégorie 1160
13690,1126841988,2462,0.16780302,2705,Console et Jeux vidéos occasion,Livres neufs
13691,1166893849,206,0.40595272,1920,Décoration,Catégorie 1920
13692,1292346581,1,0.37664267,10,Livres occasion,Catégorie 10
13693,1192186295,194,0.9878142,1320,Épicerie,Catégorie 1320
13694,1156925716,2522,0.42833856,2583,Fournitures papeterie,Piscine et accessoires
13695,1221456007,132,0.6255009,1300,Puériculture,Catégorie 1300
13696,1300263074,132,0.8619906,1300,Puériculture,Catégorie 1300
13697,1290266416,118,0.36041275,2060,Jeux de rôle et figurines,Catégorie 2060
13698,1063680758,13,0.36274487,2522,Modélisme,Fournitures papeterie
13699,1049152738,114,0.9842859,1160,Objets pop culture,Catégorie 1160
13700,1100077681,2905,0.38950753,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
13701,1283685151,2582,0.31812844,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13702,1314466623,2582,0.16844039,2585,Mobilier et accessoires de jardin,Outillage de jardin
13703,1323112038,206,0.7827481,1560,Décoration,Catégorie 1560
13704,1117161378,2583,0.83360183,50,Piscine et accessoires,Catégorie 50
13705,1190252260,1301,0.2663422,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
13706,1009256412,1302,0.7894298,2280,Jeux et accessoires de plein air,Catégorie 2280
13707,1204253570,114,0.34050557,1280,Objets pop culture,Catégorie 1280
13708,1265214644,2583,0.9561531,2583,Piscine et accessoires,Piscine et accessoires
13709,1196800681,222,0.9472064,1920,Animalerie,Catégorie 1920
13710,1273503742,222,0.9908996,1920,Animalerie,Catégorie 1920
13711,1251481880,132,0.28648615,1300,Puériculture,Catégorie 1300
13712,1178273518,2522,0.9921225,2522,Fournitures papeterie,Fournitures papeterie
13713,1304131381,2582,0.631806,1560,Mobilier et accessoires de jardin,Catégorie 1560
13714,901626349,1302,0.25821447,2280,Jeux et accessoires de plein air,Catégorie 2280
13715,1105509888,4,0.39400387,2280,Jeux consoles neuf,Catégorie 2280
13716,847787578,2403,0.8965205,2280,Lots livres et magazines,Catégorie 2280
13717,1316186945,6,0.83032703,60,Consoles de jeux,Catégorie 60
13718,1102110283,132,0.6350578,1300,Puériculture,Catégorie 1300
13719,1225663273,2583,0.9835985,2583,Piscine et accessoires,Piscine et accessoires
13720,1234768169,2583,0.9630018,2583,Piscine et accessoires,Piscine et accessoires
13721,859091781,2705,0.4155892,10,Livres neufs,Catégorie 10
13722,835113793,1302,0.34102327,2280,Jeux et accessoires de plein air,Catégorie 2280
13723,931425871,2585,0.84888226,2585,Outillage de jardin,Outillage de jardin
13724,1275483738,1,0.46031973,2280,Livres occasion,Catégorie 2280
13725,1321166302,5,0.95825666,50,Accessoires gaming,Catégorie 50
13726,1240226822,2522,0.16340473,1280,Fournitures papeterie,Catégorie 1280
13727,935259815,4,0.65577215,40,Jeux consoles neuf,Catégorie 40
13728,1032508634,2403,0.73949,2403,Lots livres et magazines,Lots livres et magazines
13729,940527316,206,0.29884464,2522,Décoration,Fournitures papeterie
13730,1132134290,206,0.9695304,1560,Décoration,Catégorie 1560
13731,1275297745,222,0.9658379,1920,Animalerie,Catégorie 1920
13732,1144105870,2705,0.926688,2705,Livres neufs,Livres neufs
13733,1241852209,1302,0.80953246,10,Jeux et accessoires de plein air,Catégorie 10
13734,847875681,114,0.39809385,60,Objets pop culture,Catégorie 60
13735,1312714789,116,0.9189396,1180,Cartes de jeux,Catégorie 1180
13736,1261407529,156,0.19558108,1301,Mobilier,Lingerie enfant et jeu de bar
13737,1058046759,2462,0.86111885,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
13738,1010791942,1302,0.92312354,2280,Jeux et accessoires de plein air,Catégorie 2280
13739,904208005,118,0.14999771,1920,Jeux de rôle et figurines,Catégorie 1920
13740,1165517690,2583,0.8232308,2583,Piscine et accessoires,Piscine et accessoires
13741,1257150079,194,0.48135707,1320,Épicerie,Catégorie 1320
13742,598737036,114,0.9354825,1160,Objets pop culture,Catégorie 1160
13743,1286437181,13,0.91456693,1280,Modélisme,Catégorie 1280
13744,1281707114,194,0.7869277,2582,Épicerie,Mobilier et accessoires de jardin
13745,1310921336,1281,0.6743518,2060,Jeux enfant,Catégorie 2060
13746,1274084049,1281,0.82674026,2582,Jeux enfant,Mobilier et accessoires de jardin
13747,1281127893,192,0.541901,1280,Linge de maison,Catégorie 1280
13748,509041059,114,0.9372692,1160,Objets pop culture,Catégorie 1160
13749,1256802054,1281,0.9512824,2060,Jeux enfant,Catégorie 2060
13750,893310220,192,0.15105976,1301,Linge de maison,Lingerie enfant et jeu de bar
13751,1114363070,2522,0.8295181,2522,Fournitures papeterie,Fournitures papeterie
13752,1250268116,2583,0.9735562,2583,Piscine et accessoires,Piscine et accessoires
13753,1298747196,1281,0.99848384,1280,Jeux enfant,Catégorie 1280
13754,1279211476,222,0.997292,1920,Animalerie,Catégorie 1920
13755,1188910938,1302,0.95653474,2403,Jeux et accessoires de plein air,Lots livres et magazines
13756,1316220689,194,0.7398006,1560,Épicerie,Catégorie 1560
13757,861751706,114,0.9986772,1160,Objets pop culture,Catégorie 1160
13758,1248833577,2522,0.5049075,2522,Fournitures papeterie,Fournitures papeterie
13759,1031201644,2522,0.81450474,2522,Fournitures papeterie,Fournitures papeterie
13760,1275723911,192,0.49011436,1281,Linge de maison,Jeux enfant
13761,909280428,4,0.50499237,40,Jeux consoles neuf,Catégorie 40
13762,904298251,1301,0.24477904,50,Lingerie enfant et jeu de bar,Catégorie 50
13763,1298944735,206,0.69778645,1560,Décoration,Catégorie 1560
13764,949746023,13,0.27718458,2522,Modélisme,Fournitures papeterie
13765,1190252508,194,0.17735918,2583,Épicerie,Piscine et accessoires
13766,1192055428,194,0.9926387,1320,Épicerie,Catégorie 1320
13767,1262180425,128,0.51359606,1280,Jouets enfant,Catégorie 1280
13768,1110790921,114,0.9881621,1160,Objets pop culture,Catégorie 1160
13769,1248681517,13,0.32991648,1920,Modélisme,Catégorie 1920
13770,1255026917,118,0.8355819,1280,Jeux de rôle et figurines,Catégorie 1280
13771,1026382137,1302,0.28330085,2403,Jeux et accessoires de plein air,Lots livres et magazines
13772,1328538380,132,0.93706053,1280,Puériculture,Catégorie 1280
13773,1299555084,2585,0.8227343,40,Outillage de jardin,Catégorie 40
13774,989451562,13,0.23162748,1280,Modélisme,Catégorie 1280
13775,938338011,114,0.65811193,1160,Objets pop culture,Catégorie 1160
13776,977773966,2705,0.9232852,2705,Livres neufs,Livres neufs
13777,906188400,114,0.91486377,1160,Objets pop culture,Catégorie 1160
13778,914556008,2522,0.9651778,2522,Fournitures papeterie,Fournitures papeterie
13779,1223585563,206,0.88496816,1560,Décoration,Catégorie 1560
13780,893310883,156,0.99152654,1301,Mobilier,Lingerie enfant et jeu de bar
13781,1291293017,5,0.95525366,50,Accessoires gaming,Catégorie 50
13782,1288973673,128,0.153481,1280,Jouets enfant,Catégorie 1280
13783,1285834994,132,0.72774494,1300,Puériculture,Catégorie 1300
13784,1240237665,4,0.17930283,1302,Jeux consoles neuf,Jeux et accessoires de plein air
13785,245223330,13,0.9421576,1140,Modélisme,Catégorie 1140
13786,1147056232,2582,0.22131918,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
13787,1316170132,6,0.89976674,60,Consoles de jeux,Catégorie 60
13788,1096606551,2585,0.9840956,2585,Outillage de jardin,Outillage de jardin
13789,1287756650,2403,0.37308207,2403,Lots livres et magazines,Lots livres et magazines
13790,1265209213,2583,0.8070771,2583,Piscine et accessoires,Piscine et accessoires
13791,1276357399,132,0.88565093,1300,Puériculture,Catégorie 1300
13792,1117512501,222,0.8477419,1920,Animalerie,Catégorie 1920
13793,1285858710,132,0.920696,1300,Puériculture,Catégorie 1300
13794,1190256187,2585,0.278066,2582,Outillage de jardin,Mobilier et accessoires de jardin
13795,757718832,4,0.16483545,1160,Jeux consoles neuf,Catégorie 1160
13796,1264910516,2582,0.9895684,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13797,1278797393,222,0.980436,1920,Animalerie,Catégorie 1920
13798,1213622539,1302,0.9931194,2280,Jeux et accessoires de plein air,Catégorie 2280
13799,1027239056,128,0.16240537,2280,Jouets enfant,Catégorie 2280
13800,1305712930,1,0.60961366,10,Livres occasion,Catégorie 10
13801,1279009540,222,0.9751095,1920,Animalerie,Catégorie 1920
13802,1287379557,222,0.95559907,1920,Animalerie,Catégorie 1920
13803,1211092810,2705,0.34290767,2705,Livres neufs,Livres neufs
13804,914072426,2583,0.98184776,2583,Piscine et accessoires,Piscine et accessoires
13805,1060535425,114,0.96597195,1160,Objets pop culture,Catégorie 1160
13806,1205825713,2583,0.9600808,2583,Piscine et accessoires,Piscine et accessoires
13807,1181441650,194,0.81387776,1320,Épicerie,Catégorie 1320
13808,1232853920,1281,0.15836401,2585,Jeux enfant,Outillage de jardin
13809,1026511335,132,0.27496868,1300,Puériculture,Catégorie 1300
13810,1264892286,2582,0.9361301,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13811,1103806927,2522,0.967997,2522,Fournitures papeterie,Fournitures papeterie
13812,833521029,1,0.4730959,10,Livres occasion,Catégorie 10
13813,1227154976,132,0.19661523,1300,Puériculture,Catégorie 1300
13814,929747219,118,0.8024247,1320,Jeux de rôle et figurines,Catégorie 1320
13815,1258611739,192,0.55766267,1280,Linge de maison,Catégorie 1280
13816,1283778769,118,0.66161436,1280,Jeux de rôle et figurines,Catégorie 1280
13817,1190254247,2583,0.9243196,2583,Piscine et accessoires,Piscine et accessoires
13818,1309981759,5,0.38167027,2583,Accessoires gaming,Piscine et accessoires
13819,1262536400,2585,0.3044147,2585,Outillage de jardin,Outillage de jardin
13820,1062525956,13,0.51805115,2403,Modélisme,Lots livres et magazines
13821,1244541347,2583,0.97106093,2583,Piscine et accessoires,Piscine et accessoires
13822,1026617504,5,0.9686806,50,Accessoires gaming,Catégorie 50
13823,1265225418,194,0.47079584,1320,Épicerie,Catégorie 1320
13824,1128293771,194,0.36902207,1320,Épicerie,Catégorie 1320
13825,1283494295,194,0.75079256,1320,Épicerie,Catégorie 1320
13826,1275657607,118,0.63390684,1281,Jeux de rôle et figurines,Jeux enfant
13827,1186394475,2583,0.8086372,2583,Piscine et accessoires,Piscine et accessoires
13828,984951772,2705,0.23391733,2705,Livres neufs,Livres neufs
13829,1251065936,206,0.9687074,1560,Décoration,Catégorie 1560
13830,1266676097,2583,0.9545307,2583,Piscine et accessoires,Piscine et accessoires
13831,1259313505,222,0.988497,1920,Animalerie,Catégorie 1920
13832,1162278194,1,0.49440005,2403,Livres occasion,Lots livres et magazines
13833,1249533484,194,0.18761627,2583,Épicerie,Piscine et accessoires
13834,1025128957,118,0.52300555,1280,Jeux de rôle et figurines,Catégorie 1280
13835,1285875033,132,0.7173695,1300,Puériculture,Catégorie 1300
13836,1198728873,2705,0.97496885,2705,Livres neufs,Livres neufs
13837,1282293913,128,0.22786047,1940,Jouets enfant,Catégorie 1940
13838,1308937622,2403,0.30677497,2705,Lots livres et magazines,Livres neufs
13839,1108423106,1302,0.70773375,2280,Jeux et accessoires de plein air,Catégorie 2280
13840,1284895042,118,0.50480217,1280,Jeux de rôle et figurines,Catégorie 1280
13841,1190863834,206,0.12686177,1560,Décoration,Catégorie 1560
13842,1278843293,222,0.8889209,1920,Animalerie,Catégorie 1920
13843,1200003009,1302,0.96162254,2403,Jeux et accessoires de plein air,Lots livres et magazines
13844,1274955796,2403,0.8994093,2403,Lots livres et magazines,Lots livres et magazines
13845,1309817325,222,0.41322365,1920,Animalerie,Catégorie 1920
13846,1054210973,192,0.37346128,2220,Linge de maison,Catégorie 2220
13847,1290492655,206,0.54520345,2583,Décoration,Piscine et accessoires
13848,1027113699,1302,0.61456835,2280,Jeux et accessoires de plein air,Catégorie 2280
13849,1289623401,1281,0.38088912,2060,Jeux enfant,Catégorie 2060
13850,1313097463,2585,0.5658442,1560,Outillage de jardin,Catégorie 1560
13851,1275183326,222,0.91271174,1920,Animalerie,Catégorie 1920
13852,1244008960,2585,0.32587335,2585,Outillage de jardin,Outillage de jardin
13853,969929898,156,0.31624198,2522,Mobilier,Fournitures papeterie
13854,1132874542,2522,0.28593633,1281,Fournitures papeterie,Jeux enfant
13855,1323324667,192,0.17344777,1302,Linge de maison,Jeux et accessoires de plein air
13856,1260321491,192,0.7499689,1302,Linge de maison,Jeux et accessoires de plein air
13857,1307783225,192,0.7066059,1300,Linge de maison,Catégorie 1300
13858,1075760814,2583,0.53050363,2583,Piscine et accessoires,Piscine et accessoires
13859,856513585,114,0.9942462,1160,Objets pop culture,Catégorie 1160
13860,1283564578,1281,0.337644,2582,Jeux enfant,Mobilier et accessoires de jardin
13861,750112291,1281,0.48317695,1280,Jeux enfant,Catégorie 1280
13862,1304139497,2522,0.9469814,2522,Fournitures papeterie,Fournitures papeterie
13863,1165806908,1302,0.3986653,2280,Jeux et accessoires de plein air,Catégorie 2280
13864,1260313112,194,0.13450544,2583,Épicerie,Piscine et accessoires
13865,1241683657,132,0.80391926,1280,Puériculture,Catégorie 1280
13866,1026891105,1302,0.9855936,2280,Jeux et accessoires de plein air,Catégorie 2280
13867,1316162901,2462,0.68764246,60,Console et Jeux vidéos occasion,Catégorie 60
13868,1254914376,132,0.8314037,1280,Puériculture,Catégorie 1280
13869,1318467161,118,0.2413411,1302,Jeux de rôle et figurines,Jeux et accessoires de plein air
13870,1013203433,4,0.240794,1140,Jeux consoles neuf,Catégorie 1140
13871,1323078920,222,0.9599844,1920,Animalerie,Catégorie 1920
13872,1211834335,4,0.27576306,1160,Jeux consoles neuf,Catégorie 1160
13873,1278209911,206,0.808096,1560,Décoration,Catégorie 1560
13874,1295972460,4,0.23681477,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
13875,941621947,2583,0.9761406,2583,Piscine et accessoires,Piscine et accessoires
13876,1048061153,2403,0.44045937,2403,Lots livres et magazines,Lots livres et magazines
13877,1275321748,222,0.9827592,1920,Animalerie,Catégorie 1920
13878,1305819644,206,0.9391567,1560,Décoration,Catégorie 1560
13879,1170382092,4,0.345606,40,Jeux consoles neuf,Catégorie 40
13880,1307875606,128,0.4572763,1302,Jouets enfant,Jeux et accessoires de plein air
13881,1238298953,132,0.8801073,1300,Puériculture,Catégorie 1300
13882,1009322691,1302,0.9741087,2280,Jeux et accessoires de plein air,Catégorie 2280
13883,1265183575,2583,0.6077625,2585,Piscine et accessoires,Outillage de jardin
13884,1307880422,116,0.7080084,1302,Cartes de jeux,Jeux et accessoires de plein air
13885,1257214653,192,0.56137663,2582,Linge de maison,Mobilier et accessoires de jardin
13886,973607789,2583,0.8568292,2583,Piscine et accessoires,Piscine et accessoires
13887,1270219931,2583,0.87347686,2583,Piscine et accessoires,Piscine et accessoires
13888,1044652820,228,0.93264294,1940,Journaux et revues occasion,Catégorie 1940
13889,1035421103,132,0.5593642,1280,Puériculture,Catégorie 1280
13890,1252597983,132,0.91772693,1300,Puériculture,Catégorie 1300
13891,1245020099,228,0.14367914,1320,Journaux et revues occasion,Catégorie 1320
13892,1156300723,2582,0.87801933,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13893,1231031237,2905,0.17489173,1281,Jeux PC en téléchargement,Jeux enfant
13894,1275602133,1281,0.46819165,1281,Jeux enfant,Jeux enfant
13895,1225887141,2583,0.967949,2583,Piscine et accessoires,Piscine et accessoires
13896,1307809317,1,0.84791034,10,Livres occasion,Catégorie 10
13897,1193612649,2705,0.6991173,2403,Livres neufs,Lots livres et magazines
13898,1040694655,118,0.42677715,1140,Jeux de rôle et figurines,Catégorie 1140
13899,971595338,1302,0.22007857,2280,Jeux et accessoires de plein air,Catégorie 2280
13900,984650151,2522,0.984419,2522,Fournitures papeterie,Fournitures papeterie
13901,1282804840,194,0.56017905,1560,Épicerie,Catégorie 1560
13902,1308894109,1,0.314324,2705,Livres occasion,Livres neufs
13903,1114988705,228,0.12888652,2583,Journaux et revues occasion,Piscine et accessoires
13904,968882388,13,0.66215587,1140,Modélisme,Catégorie 1140
13905,999448764,1302,0.8872543,2280,Jeux et accessoires de plein air,Catégorie 2280
13906,1163931942,5,0.8747567,50,Accessoires gaming,Catégorie 50
13907,250487008,114,0.9779507,1160,Objets pop culture,Catégorie 1160
13908,1264848303,6,0.1820951,1560,Consoles de jeux,Catégorie 1560
13909,1243234429,116,0.5262207,1180,Cartes de jeux,Catégorie 1180
13910,1181690157,2585,0.69819033,2522,Outillage de jardin,Fournitures papeterie
13911,1174580693,2583,0.97570014,2583,Piscine et accessoires,Piscine et accessoires
13912,1043227706,118,0.21230648,1281,Jeux de rôle et figurines,Jeux enfant
13913,987351836,13,0.95819366,1140,Modélisme,Catégorie 1140
13914,1280378484,222,0.78971267,1920,Animalerie,Catégorie 1920
13915,1252270604,2705,0.45372513,10,Livres neufs,Catégorie 10
13916,1126996413,2583,0.96682143,1302,Piscine et accessoires,Jeux et accessoires de plein air
13917,1323298385,222,0.9354131,1920,Animalerie,Catégorie 1920
13918,1296399742,206,0.5023872,2585,Décoration,Outillage de jardin
13919,1275628571,128,0.26538384,1281,Jouets enfant,Jeux enfant
13920,1212230562,2403,0.4177148,2403,Lots livres et magazines,Lots livres et magazines
13921,1266157695,1281,0.17466567,2060,Jeux enfant,Catégorie 2060
13922,1151643154,5,0.87912005,60,Accessoires gaming,Catégorie 60
13923,1261467602,2583,0.6781267,2583,Piscine et accessoires,Piscine et accessoires
13924,1273354395,222,0.9707958,1920,Animalerie,Catégorie 1920
13925,1277531056,132,0.77731055,1300,Puériculture,Catégorie 1300
13926,1236944534,2905,0.9286848,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
13927,1282638558,1302,0.29268518,2403,Jeux et accessoires de plein air,Lots livres et magazines
13928,1129833752,222,0.46546224,1920,Animalerie,Catégorie 1920
13929,1241397770,1,0.8085206,1140,Livres occasion,Catégorie 1140
13930,1202897207,13,0.3290936,1302,Modélisme,Jeux et accessoires de plein air
13931,1287987561,194,0.25682542,1320,Épicerie,Catégorie 1320
13932,1176729318,2583,0.97527474,2583,Piscine et accessoires,Piscine et accessoires
13933,1024786230,2403,0.72556627,10,Lots livres et magazines,Catégorie 10
13934,1263893153,222,0.984584,1920,Animalerie,Catégorie 1920
13935,1262382480,2522,0.69195026,1281,Fournitures papeterie,Jeux enfant
13936,1209238049,206,0.29942447,1560,Décoration,Catégorie 1560
13937,845099643,114,0.9717361,1160,Objets pop culture,Catégorie 1160
13938,1123424108,2462,0.9652596,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
13939,1001636542,4,0.73987526,2705,Jeux consoles neuf,Livres neufs
13940,1108365956,2905,0.62426955,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
13941,891835020,4,0.39492825,40,Jeux consoles neuf,Catégorie 40
13942,1019146024,2403,0.7247064,2403,Lots livres et magazines,Lots livres et magazines
13943,447425624,118,0.4730903,1280,Jeux de rôle et figurines,Catégorie 1280
13944,1190251099,1281,0.1760153,2583,Jeux enfant,Piscine et accessoires
13945,1322882946,2462,0.9615007,1280,Console et Jeux vidéos occasion,Catégorie 1280
13946,933253414,4,0.743072,40,Jeux consoles neuf,Catégorie 40
13947,1313446686,132,0.49286976,1300,Puériculture,Catégorie 1300
13948,1320186305,194,0.28167778,2060,Épicerie,Catégorie 2060
13949,1301425679,2582,0.21964847,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13950,1151514340,1302,0.06485338,2522,Jeux et accessoires de plein air,Fournitures papeterie
13951,1316289921,6,0.7679531,60,Consoles de jeux,Catégorie 60
13952,633037142,1302,0.36653584,2280,Jeux et accessoires de plein air,Catégorie 2280
13953,1260005726,5,0.75150305,50,Accessoires gaming,Catégorie 50
13954,1008015757,1302,0.9380279,2280,Jeux et accessoires de plein air,Catégorie 2280
13955,144791130,4,0.7092609,1180,Jeux consoles neuf,Catégorie 1180
13956,1040565624,2582,0.6442343,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13957,1269409707,1,0.34327784,10,Livres occasion,Catégorie 10
13958,1296476590,1301,0.1921625,2585,Lingerie enfant et jeu de bar,Outillage de jardin
13959,1174591971,2583,0.7068368,2583,Piscine et accessoires,Piscine et accessoires
13960,1231017873,2403,0.37089765,2280,Lots livres et magazines,Catégorie 2280
13961,1196772302,118,0.43162352,1140,Jeux de rôle et figurines,Catégorie 1140
13962,857061423,132,0.53631,1300,Puériculture,Catégorie 1300
13963,1099089973,222,0.860662,1920,Animalerie,Catégorie 1920
13964,1192512400,2585,0.22918513,2060,Outillage de jardin,Catégorie 2060
13965,1027012806,1302,0.96278775,2280,Jeux et accessoires de plein air,Catégorie 2280
13966,1258841220,222,0.5750206,1920,Animalerie,Catégorie 1920
13967,1237185703,1281,0.25123677,2060,Jeux enfant,Catégorie 2060
13968,1261192458,118,0.231808,2583,Jeux de rôle et figurines,Piscine et accessoires
13969,1148845480,2582,0.53378147,1320,Mobilier et accessoires de jardin,Catégorie 1320
13970,1026056214,2522,0.9689224,2522,Fournitures papeterie,Fournitures papeterie
13971,1323685738,192,0.7956903,1302,Linge de maison,Jeux et accessoires de plein air
13972,1300615168,2583,0.46663383,2583,Piscine et accessoires,Piscine et accessoires
13973,1243660340,2583,0.9955743,2583,Piscine et accessoires,Piscine et accessoires
13974,1215479803,4,0.16722119,1180,Jeux consoles neuf,Catégorie 1180
13975,1324051500,192,0.26020807,1302,Linge de maison,Jeux et accessoires de plein air
13976,1283580325,2583,0.4530647,2582,Piscine et accessoires,Mobilier et accessoires de jardin
13977,1002980938,2522,0.27039427,2522,Fournitures papeterie,Fournitures papeterie
13978,1105483863,2403,0.903065,2403,Lots livres et magazines,Lots livres et magazines
13979,1195469301,5,0.895076,50,Accessoires gaming,Catégorie 50
13980,1121508506,206,0.14633653,2522,Décoration,Fournitures papeterie
13981,1275222303,222,0.85732824,1920,Animalerie,Catégorie 1920
13982,1026938152,1302,0.99035305,2280,Jeux et accessoires de plein air,Catégorie 2280
13983,1089416980,13,0.20023067,1180,Modélisme,Catégorie 1180
13984,1131064909,2582,0.43222523,1560,Mobilier et accessoires de jardin,Catégorie 1560
13985,1111381992,13,0.8911561,1140,Modélisme,Catégorie 1140
13986,1245059029,2403,0.65873754,1180,Lots livres et magazines,Catégorie 1180
13987,1213636164,194,0.8965,1320,Épicerie,Catégorie 1320
13988,1275050731,222,0.9708119,1920,Animalerie,Catégorie 1920
13989,1231797306,2585,0.67494905,1560,Outillage de jardin,Catégorie 1560
13990,1273547407,222,0.94785255,1920,Animalerie,Catégorie 1920
13991,1068866715,2522,0.6940618,2522,Fournitures papeterie,Fournitures papeterie
13992,1124787772,1302,0.182972,2403,Jeux et accessoires de plein air,Lots livres et magazines
13993,1077511684,2462,0.58394206,2403,Console et Jeux vidéos occasion,Lots livres et magazines
13994,934915634,2403,0.61152154,2403,Lots livres et magazines,Lots livres et magazines
13995,854345184,2522,0.958573,2522,Fournitures papeterie,Fournitures papeterie
13996,1138207043,118,0.12524669,2403,Jeux de rôle et figurines,Lots livres et magazines
13997,982004649,2583,0.17572762,2583,Piscine et accessoires,Piscine et accessoires
13998,1322394976,2582,0.57942003,2060,Mobilier et accessoires de jardin,Catégorie 2060
13999,1312644077,132,0.3716133,1280,Puériculture,Catégorie 1280
14000,1289265803,1281,0.7529631,2060,Jeux enfant,Catégorie 2060
14001,1178448243,206,0.9697799,1560,Décoration,Catégorie 1560
14002,1225887198,2583,0.97716093,2583,Piscine et accessoires,Piscine et accessoires
14003,1243401562,2585,0.9938597,2585,Outillage de jardin,Outillage de jardin
14004,1178124645,6,0.13052252,2585,Consoles de jeux,Outillage de jardin
14005,1197772967,2403,0.9342722,2403,Lots livres et magazines,Lots livres et magazines
14006,1176729289,2583,0.9512359,2583,Piscine et accessoires,Piscine et accessoires
14007,1030859527,2522,0.4585044,2522,Fournitures papeterie,Fournitures papeterie
14008,1275274684,222,0.96574503,1920,Animalerie,Catégorie 1920
14009,1261896070,1301,0.70981896,2220,Lingerie enfant et jeu de bar,Catégorie 2220
14010,1323676676,192,0.9431436,1302,Linge de maison,Jeux et accessoires de plein air
14011,1317412688,222,0.8215572,1320,Animalerie,Catégorie 1320
14012,1317922668,118,0.8183111,1280,Jeux de rôle et figurines,Catégorie 1280
14013,1279178727,2585,0.8475619,2585,Outillage de jardin,Outillage de jardin
14014,933239350,1302,0.22553596,50,Jeux et accessoires de plein air,Catégorie 50
14015,863604637,114,0.9589557,1160,Objets pop culture,Catégorie 1160
14016,1178353594,128,0.30012718,40,Jouets enfant,Catégorie 40
14017,1154949189,194,0.17221972,1320,Épicerie,Catégorie 1320
14018,1007977476,1302,0.93657255,2280,Jeux et accessoires de plein air,Catégorie 2280
14019,1280693871,2585,0.29319796,1300,Outillage de jardin,Catégorie 1300
14020,1304115009,194,0.28243273,1560,Épicerie,Catégorie 1560
14021,1196328689,222,0.9636726,1920,Animalerie,Catégorie 1920
14022,1316948535,2585,0.30307195,2060,Outillage de jardin,Catégorie 2060
14023,1296052332,1,0.74564326,10,Livres occasion,Catégorie 10
14024,1121310092,2403,0.3252071,2403,Lots livres et magazines,Lots livres et magazines
14025,1040863171,1,0.5601066,10,Livres occasion,Catégorie 10
14026,1246053714,1281,0.43544057,2585,Jeux enfant,Outillage de jardin
14027,1070872120,13,0.22050215,1140,Modélisme,Catégorie 1140
14028,1245674641,192,0.44182065,2582,Linge de maison,Mobilier et accessoires de jardin
14029,1284080031,222,0.86287993,1920,Animalerie,Catégorie 1920
14030,1026812592,1302,0.9652641,2280,Jeux et accessoires de plein air,Catégorie 2280
14031,1252628037,2583,0.9951814,2583,Piscine et accessoires,Piscine et accessoires
14032,1262352555,2582,0.15994684,1560,Mobilier et accessoires de jardin,Catégorie 1560
14033,978692457,1302,0.9209872,10,Jeux et accessoires de plein air,Catégorie 10
14034,1098130105,5,0.6900007,50,Accessoires gaming,Catégorie 50
14035,1189478985,2403,0.3778476,1180,Lots livres et magazines,Catégorie 1180
14036,949383973,2583,0.89623654,2583,Piscine et accessoires,Piscine et accessoires
14037,1102039621,2462,0.24996983,10,Console et Jeux vidéos occasion,Catégorie 10
14038,1007710325,1,0.56721735,2280,Livres occasion,Catégorie 2280
14039,1266776958,2585,0.7408955,2585,Outillage de jardin,Outillage de jardin
14040,1289806748,132,0.7446816,1300,Puériculture,Catégorie 1300
14041,1255785583,2582,0.22276324,1920,Mobilier et accessoires de jardin,Catégorie 1920
14042,1204207958,13,0.8915094,1280,Modélisme,Catégorie 1280
14043,1144868309,2705,0.52072144,2705,Livres neufs,Livres neufs
14044,1254948762,222,0.6273066,1560,Animalerie,Catégorie 1560
14045,1061577333,194,0.9158748,1320,Épicerie,Catégorie 1320
