original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
15309,1301645850,1560,0.75278511,1560,Catégorie 1560,Catégorie 1560
15310,1275675327,1280,0.59846743,1281,Catégorie 1280,Jeux enfant
15311,1283229512,10,0.4194917,10,Catégorie 10,Catégorie 10
15312,1317002379,2585,0.99291977,2585,Outillage de jardin,Outillage de jardin
15313,1107660158,2583,0.9998712,2583,Piscine et accessoires,Piscine et accessoires
15314,1309400803,1160,0.99997885,1160,Catégorie 1160,Catégorie 1160
15315,1093162454,10,0.39003063,2403,Catégorie 10,Lots livres et magazines
15316,983829125,2583,0.86848271,2583,Piscine et accessoires,Piscine et accessoires
15317,1063498244,1280,0.96435739,1280,Catégorie 1280,Catégorie 1280
15318,1008018599,2280,0.86739591,2280,Catégorie 2280,Catégorie 2280
15319,912220168,1160,0.99768657,1160,Catégorie 1160,Catégorie 1160
15320,1221450415,1300,0.72812114,1300,Catégorie 1300,Catégorie 1300
15321,1142599940,2403,0.97990072,2403,Lots livres et magazines,Lots livres et magazines
15322,1292873986,1320,0.99005904,1320,Catégorie 1320,Catégorie 1320
15323,1127127865,1560,0.97207499,1560,Catégorie 1560,Catégorie 1560
15324,1295845244,1280,0.73791152,1280,Catégorie 1280,Catégorie 1280
15325,1138338596,2522,0.99761101,2522,Fournitures papeterie,Fournitures papeterie
15326,986100909,2522,0.99775946,2522,Fournitures papeterie,Fournitures papeterie
15327,1186394419,2583,0.9945683,2583,Piscine et accessoires,Piscine et accessoires
15328,258057500,1160,0.98926475,1160,Catégorie 1160,Catégorie 1160
15329,1192459979,2522,0.98104321,2522,Fournitures papeterie,Fournitures papeterie
15330,1043424177,10,0.29283486,1160,Catégorie 10,Catégorie 1160
15331,1252212333,1560,0.74651075,2582,Catégorie 1560,Mobilier et accessoires de jardin
15332,1292414571,1560,0.95778496,1560,Catégorie 1560,Catégorie 1560
15333,1273748385,1920,0.99520027,1920,Catégorie 1920,Catégorie 1920
15334,1312399899,50,0.98843643,50,Catégorie 50,Catégorie 50
15335,955829802,1140,0.96957385,1140,Catégorie 1140,Catégorie 1140
15336,1273681774,1920,0.9944279,1920,Catégorie 1920,Catégorie 1920
15337,876260083,1140,0.55564857,10,Catégorie 1140,Catégorie 10
15338,1318195202,1302,0.98583351,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15339,1308648619,2585,0.60641742,1560,Outillage de jardin,Catégorie 1560
15340,1276722002,2403,0.50644046,10,Lots livres et magazines,Catégorie 10
15341,1250952042,1280,0.95305968,1280,Catégorie 1280,Catégorie 1280
15342,1275604962,1280,0.56778132,1281,Catégorie 1280,Jeux enfant
15343,1304007187,1300,0.92921404,1300,Catégorie 1300,Catégorie 1300
15344,1301504623,1300,0.97279915,1300,Catégorie 1300,Catégorie 1300
15345,1090712165,2582,0.32396126,1180,Mobilier et accessoires de jardin,Catégorie 1180
15346,1291750111,1300,0.95855881,1300,Catégorie 1300,Catégorie 1300
15347,869262437,1160,0.93289471,1160,Catégorie 1160,Catégorie 1160
15348,1251486489,1300,0.9838401,1300,Catégorie 1300,Catégorie 1300
15349,1269436214,2060,0.69276042,2060,Catégorie 2060,Catégorie 2060
15350,1141936937,2280,0.36889774,2280,Catégorie 2280,Catégorie 2280
15351,1256093862,1560,0.82925101,1560,Catégorie 1560,Catégorie 1560
15352,1276130615,2585,0.48945977,2585,Outillage de jardin,Outillage de jardin
15353,1207854693,50,0.43412247,50,Catégorie 50,Catégorie 50
15354,1246372961,1320,0.89435647,2220,Catégorie 1320,Catégorie 2220
15355,1283609667,2582,0.97896387,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15356,1262842513,1920,0.97016375,1920,Catégorie 1920,Catégorie 1920
15357,1066647264,2583,0.99980755,2583,Piscine et accessoires,Piscine et accessoires
15358,1316129344,60,0.98866987,60,Catégorie 60,Catégorie 60
15359,1309375230,2522,0.8876976,2522,Fournitures papeterie,Fournitures papeterie
15360,1211847725,2705,0.99998849,2705,Livres neufs,Livres neufs
15361,1283535657,2582,0.8339729,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15362,1010543108,50,0.60152555,40,Catégorie 50,Catégorie 40
15363,1280478263,1280,0.55263941,1280,Catégorie 1280,Catégorie 1280
15364,1275357650,1920,0.99203347,1920,Catégorie 1920,Catégorie 1920
15365,1086707166,1320,0.42206736,1560,Catégorie 1320,Catégorie 1560
15366,1273118863,1920,0.9780312,1920,Catégorie 1920,Catégorie 1920
15367,1097222933,2583,0.47384955,2582,Piscine et accessoires,Mobilier et accessoires de jardin
15368,1295220841,2583,0.99941347,2583,Piscine et accessoires,Piscine et accessoires
15369,1034372299,1280,0.43829175,1280,Catégorie 1280,Catégorie 1280
15370,1026010634,2522,0.99647745,2522,Fournitures papeterie,Fournitures papeterie
15371,1055273108,2705,0.68020577,1140,Livres neufs,Catégorie 1140
15372,1289470916,2060,0.97268767,2060,Catégorie 2060,Catégorie 2060
15373,1304038135,1300,0.99978632,1300,Catégorie 1300,Catégorie 1300
15374,1317174133,2060,0.95343876,2060,Catégorie 2060,Catégorie 2060
15375,1269222531,1280,0.67664361,1280,Catégorie 1280,Catégorie 1280
15376,1269230586,1320,0.29393408,2280,Catégorie 1320,Catégorie 2280
15377,1314652867,2060,0.9850235,2060,Catégorie 2060,Catégorie 2060
15378,1177176222,2403,0.19406076,2403,Lots livres et magazines,Lots livres et magazines
15379,1289148573,2060,0.96242294,2060,Catégorie 2060,Catégorie 2060
15380,964760193,2522,0.97383552,2522,Fournitures papeterie,Fournitures papeterie
15381,1241427555,1140,0.90857079,1140,Catégorie 1140,Catégorie 1140
15382,1158192786,2585,0.9804537,2585,Outillage de jardin,Outillage de jardin
15383,1097051016,10,0.90911869,10,Catégorie 10,Catégorie 10
15384,1243404853,2585,0.98001907,2585,Outillage de jardin,Outillage de jardin
15385,1194549606,1160,0.99945223,1160,Catégorie 1160,Catégorie 1160
15386,969113914,1300,0.80912088,1300,Catégorie 1300,Catégorie 1300
15387,1309094169,1300,0.99193104,1300,Catégorie 1300,Catégorie 1300
15388,1110880131,2705,0.99959712,2705,Livres neufs,Livres neufs
15389,1223975170,2905,0.99999966,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
15390,1275482521,1302,0.76589741,1281,Jeux et accessoires de plein air,Jeux enfant
15391,1052889553,2403,0.35886299,2403,Lots livres et magazines,Lots livres et magazines
15392,1304016630,1300,0.47546581,1300,Catégorie 1300,Catégorie 1300
15393,1239449553,1560,0.94901112,1560,Catégorie 1560,Catégorie 1560
15394,1316265242,60,0.99997881,60,Catégorie 60,Catégorie 60
15395,1306844694,2522,0.99765474,2522,Fournitures papeterie,Fournitures papeterie
15396,1190250938,2583,0.9092769,2583,Piscine et accessoires,Piscine et accessoires
15397,1108320259,2280,0.35393658,1320,Catégorie 2280,Catégorie 1320
15398,962445836,10,0.87467025,10,Catégorie 10,Catégorie 10
15399,1259083060,1920,0.95614858,1920,Catégorie 1920,Catégorie 1920
15400,991479768,2522,0.99195819,2522,Fournitures papeterie,Fournitures papeterie
15401,1282029241,1281,0.88284965,1280,Jeux enfant,Catégorie 1280
15402,946267956,40,0.95545959,40,Catégorie 40,Catégorie 40
15403,1293748230,2585,0.45187534,2522,Outillage de jardin,Fournitures papeterie
15404,1116131609,2583,0.99966767,2583,Piscine et accessoires,Piscine et accessoires
15405,862580372,2403,0.83467505,2522,Lots livres et magazines,Fournitures papeterie
15406,1094722023,2705,0.99910127,2705,Livres neufs,Livres neufs
15407,1250268114,2583,0.99857892,2583,Piscine et accessoires,Piscine et accessoires
15408,1283324585,1320,0.87115971,1320,Catégorie 1320,Catégorie 1320
15409,1213405903,2403,0.97129518,2403,Lots livres et magazines,Lots livres et magazines
15410,1301431564,1560,0.8241814,2582,Catégorie 1560,Mobilier et accessoires de jardin
15411,1311047876,1280,0.71105529,1280,Catégorie 1280,Catégorie 1280
15412,1275412587,1920,0.97275866,1920,Catégorie 1920,Catégorie 1920
15413,1187828395,2905,0.99999971,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
15414,1130172022,2522,0.99998714,2522,Fournitures papeterie,Fournitures papeterie
15415,1287022479,1300,0.86530289,1280,Catégorie 1300,Catégorie 1280
15416,1261174272,2583,0.99796969,2583,Piscine et accessoires,Piscine et accessoires
15417,1268540399,2705,0.98830615,2705,Livres neufs,Livres neufs
15418,1251166037,2705,0.96888584,2705,Livres neufs,Livres neufs
15419,1304116869,2522,0.99854232,2522,Fournitures papeterie,Fournitures papeterie
15420,1276328446,1920,0.99152707,1920,Catégorie 1920,Catégorie 1920
15421,328754994,1160,0.88361148,1160,Catégorie 1160,Catégorie 1160
15422,1215475831,1281,0.51228047,1281,Jeux enfant,Jeux enfant
15423,1250998955,1300,0.80731224,1280,Catégorie 1300,Catégorie 1280
15424,1225168418,2403,0.99987893,2403,Lots livres et magazines,Lots livres et magazines
15425,915702944,2280,0.22032856,1300,Catégorie 2280,Catégorie 1300
15426,937479123,2403,0.97158223,2403,Lots livres et magazines,Lots livres et magazines
15427,1258319753,1280,0.87396125,1280,Catégorie 1280,Catégorie 1280
15428,1319036008,2060,0.85465948,2060,Catégorie 2060,Catégorie 2060
15429,1027390988,1140,0.99060884,1140,Catégorie 1140,Catégorie 1140
15430,1322777836,2583,0.99932192,2583,Piscine et accessoires,Piscine et accessoires
15431,1310074577,1560,0.98143818,1560,Catégorie 1560,Catégorie 1560
15432,1313623510,2060,0.99600387,2060,Catégorie 2060,Catégorie 2060
15433,1317014508,2585,0.82066281,2585,Outillage de jardin,Outillage de jardin
15434,1295964373,10,0.5726607,10,Catégorie 10,Catégorie 10
15435,1260314554,1302,0.97668641,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15436,1273036659,1920,0.97951312,1920,Catégorie 1920,Catégorie 1920
15437,1008191758,2280,0.58860797,2280,Catégorie 2280,Catégorie 2280
15438,1074638624,50,0.64558276,50,Catégorie 50,Catégorie 50
15439,1137246119,1300,0.6103789,1300,Catégorie 1300,Catégorie 1300
15440,1109662943,2585,0.97562859,2585,Outillage de jardin,Outillage de jardin
15441,1204264835,2582,0.89385175,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15442,1181073928,1300,0.974033,1300,Catégorie 1300,Catégorie 1300
15443,1065519724,2522,0.99974236,2522,Fournitures papeterie,Fournitures papeterie
15444,1092722605,1301,0.99387103,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
15445,1252627564,2583,0.99999468,2583,Piscine et accessoires,Piscine et accessoires
15446,1292269813,50,0.96340667,50,Catégorie 50,Catégorie 50
15447,696395630,1160,0.99990002,1160,Catégorie 1160,Catégorie 1160
15448,156206530,1160,0.99325914,1160,Catégorie 1160,Catégorie 1160
15449,1097148666,10,0.75091794,10,Catégorie 10,Catégorie 10
15450,1252627639,2583,0.99999283,2583,Piscine et accessoires,Piscine et accessoires
15451,1318750423,1280,0.336159,1280,Catégorie 1280,Catégorie 1280
15452,1095076657,1160,0.98302224,1160,Catégorie 1160,Catégorie 1160
15453,934614580,2462,0.39762344,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
15454,966010510,10,0.205605,2583,Catégorie 10,Piscine et accessoires
15455,1244326115,2583,0.99935908,2583,Piscine et accessoires,Piscine et accessoires
15456,1057894711,1301,0.9998289,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
15457,1163170267,2583,0.99929509,2583,Piscine et accessoires,Piscine et accessoires
15458,1268555337,2705,0.89820438,2705,Livres neufs,Livres neufs
15459,1181454165,1920,0.76757025,1920,Catégorie 1920,Catégorie 1920
15460,1012426027,2705,0.99960904,2705,Livres neufs,Livres neufs
15461,1041380513,2060,0.87936013,2060,Catégorie 2060,Catégorie 2060
15462,1180942240,2462,0.96463417,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
15463,1030796822,10,0.16426731,1281,Catégorie 10,Jeux enfant
15464,1008683551,10,0.55042573,10,Catégorie 10,Catégorie 10
15465,1287898128,1320,0.97674611,1320,Catégorie 1320,Catégorie 1320
15466,1115170796,1280,0.60713753,1140,Catégorie 1280,Catégorie 1140
15467,1301675109,1560,0.9811558,1560,Catégorie 1560,Catégorie 1560
15468,1282557245,1300,0.81650322,1300,Catégorie 1300,Catégorie 1300
15469,1209717103,2583,0.99991251,2583,Piscine et accessoires,Piscine et accessoires
15470,1269587371,2705,0.85603891,2705,Livres neufs,Livres neufs
15471,1022641123,2403,0.41760848,1300,Lots livres et magazines,Catégorie 1300
15472,1276285052,1300,0.9912421,1300,Catégorie 1300,Catégorie 1300
15473,1267522729,2583,0.99823072,2583,Piscine et accessoires,Piscine et accessoires
15474,862681494,2522,0.86217438,2522,Fournitures papeterie,Fournitures papeterie
15475,895187866,10,0.73336996,10,Catégorie 10,Catégorie 10
15476,1243659696,2583,0.99899166,2583,Piscine et accessoires,Piscine et accessoires
15477,1291976036,1300,0.91510924,1300,Catégorie 1300,Catégorie 1300
15478,956536559,40,0.80612541,40,Catégorie 40,Catégorie 40
15479,1087685953,1301,0.9995927,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
15480,1244986670,1302,0.72892342,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15481,1130410661,2705,0.53997587,2705,Livres neufs,Livres neufs
15482,1282023866,1300,0.87720123,1300,Catégorie 1300,Catégorie 1300
15483,1248715967,2060,0.69100186,2060,Catégorie 2060,Catégorie 2060
15484,947617717,1320,0.68733203,1320,Catégorie 1320,Catégorie 1320
15485,1248865935,2522,0.99420456,2522,Fournitures papeterie,Fournitures papeterie
15486,1084050158,1280,0.93334615,1280,Catégorie 1280,Catégorie 1280
15487,921250360,2583,0.99922613,2583,Piscine et accessoires,Piscine et accessoires
15488,1174590215,2583,0.9939444,2583,Piscine et accessoires,Piscine et accessoires
15489,1146384129,1302,0.96326163,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15490,1196633792,1920,0.90623797,1920,Catégorie 1920,Catégorie 1920
15491,941479862,40,0.30160952,1140,Catégorie 40,Catégorie 1140
15492,1249535884,2583,0.99987787,2583,Piscine et accessoires,Piscine et accessoires
15493,1253459709,2060,0.98655919,2060,Catégorie 2060,Catégorie 2060
15494,861072618,10,0.72347589,10,Catégorie 10,Catégorie 10
15495,1201836185,1281,0.55902384,1281,Jeux enfant,Jeux enfant
15496,441335040,10,0.24437963,1160,Catégorie 10,Catégorie 1160
15497,1210354319,1140,0.94274011,1140,Catégorie 1140,Catégorie 1140
15498,1241408888,1140,0.97441461,1140,Catégorie 1140,Catégorie 1140
15499,1127164656,50,0.87693367,50,Catégorie 50,Catégorie 50
15500,1250280479,2582,0.87156278,1560,Mobilier et accessoires de jardin,Catégorie 1560
15501,1283645199,2582,0.97863729,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15502,1269512626,2522,0.27979675,1560,Fournitures papeterie,Catégorie 1560
15503,1030658869,1160,0.93234879,1160,Catégorie 1160,Catégorie 1160
15504,949387369,10,0.20815717,2583,Catégorie 10,Piscine et accessoires
15505,1290512885,1320,0.99871965,1320,Catégorie 1320,Catégorie 1320
15506,1061827221,2403,0.16310899,1140,Lots livres et magazines,Catégorie 1140
15507,1324190457,1302,0.9982026,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15508,1108737855,2905,0.99980397,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
15509,1269776759,2582,0.98750542,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15510,1282009539,1300,0.92975641,1300,Catégorie 1300,Catégorie 1300
15511,1119101217,2403,0.99965353,2403,Lots livres et magazines,Lots livres et magazines
15512,1298954357,1280,0.88519336,1280,Catégorie 1280,Catégorie 1280
15513,1243234630,1180,0.99796386,1180,Catégorie 1180,Catégorie 1180
15514,1082892443,2280,0.24625938,1300,Catégorie 2280,Catégorie 1300
15515,1158639892,10,0.49734384,2280,Catégorie 10,Catégorie 2280
15516,998007800,10,0.83532714,10,Catégorie 10,Catégorie 10
15517,1093446710,2462,0.99954976,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
15518,1278810911,1920,0.94328505,1920,Catégorie 1920,Catégorie 1920
15519,1215253331,1160,0.99783637,1160,Catégorie 1160,Catégorie 1160
15520,160110930,1160,0.99902475,1160,Catégorie 1160,Catégorie 1160
15521,1204468549,1160,0.99743904,1160,Catégorie 1160,Catégorie 1160
15522,1225802859,2583,0.99999958,2583,Piscine et accessoires,Piscine et accessoires
15523,1309661962,2060,0.59935409,2585,Catégorie 2060,Outillage de jardin
15524,1255905330,1300,0.99531686,1300,Catégorie 1300,Catégorie 1300
15525,1309982182,1300,0.72173802,1300,Catégorie 1300,Catégorie 1300
15526,1312602113,1302,0.4845525,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15527,1302457823,2522,0.99690154,2522,Fournitures papeterie,Fournitures papeterie
15528,1251856356,2585,0.96680903,2585,Outillage de jardin,Outillage de jardin
15529,1261247458,2220,0.9994177,2220,Catégorie 2220,Catégorie 2220
15530,1282708092,1300,0.99958412,1300,Catégorie 1300,Catégorie 1300
15531,962090342,40,0.35138053,1280,Catégorie 40,Catégorie 1280
15532,1048185419,2583,0.98995615,2583,Piscine et accessoires,Piscine et accessoires
15533,1312135177,2060,0.75862951,2060,Catégorie 2060,Catégorie 2060
15534,1320757268,2060,0.89899276,2060,Catégorie 2060,Catégorie 2060
15535,1240871642,2705,0.98681433,2705,Livres neufs,Livres neufs
15536,857277067,10,0.44601294,10,Catégorie 10,Catégorie 10
15537,987665267,1140,0.88836346,1140,Catégorie 1140,Catégorie 1140
15538,1282537905,1300,0.52820463,1300,Catégorie 1300,Catégorie 1300
15539,759577,2280,0.32325193,2280,Catégorie 2280,Catégorie 2280
15540,1303698829,2522,0.99594212,2522,Fournitures papeterie,Fournitures papeterie
15541,1053586513,1160,0.99954971,1160,Catégorie 1160,Catégorie 1160
15542,1255896942,1300,0.91893109,1300,Catégorie 1300,Catégorie 1300
15543,1020384153,2522,0.99703643,2522,Fournitures papeterie,Fournitures papeterie
15544,993836485,2522,0.95000779,2522,Fournitures papeterie,Fournitures papeterie
15545,1267300957,2583,0.99974117,2583,Piscine et accessoires,Piscine et accessoires
15546,1255752188,1920,0.98800741,1920,Catégorie 1920,Catégorie 1920
15547,1267186948,1280,0.92610253,1280,Catégorie 1280,Catégorie 1280
15548,868050811,10,0.67217736,2403,Catégorie 10,Lots livres et magazines
15549,1307329590,2522,0.9950064,2522,Fournitures papeterie,Fournitures papeterie
15550,1133294262,2522,0.99282126,2522,Fournitures papeterie,Fournitures papeterie
15551,892303309,10,0.33897227,2280,Catégorie 10,Catégorie 2280
15552,1012494015,2705,0.8912511,2705,Livres neufs,Livres neufs
15553,1008228004,2705,0.89839158,1940,Livres neufs,Catégorie 1940
15554,1175649300,2583,0.53273622,2583,Piscine et accessoires,Piscine et accessoires
15555,1248418081,1280,0.57586741,50,Catégorie 1280,Catégorie 50
15556,1269068083,2060,0.9860617,2060,Catégorie 2060,Catégorie 2060
15557,1283043243,10,0.2611525,10,Catégorie 10,Catégorie 10
15558,1262556769,1280,0.68673844,1280,Catégorie 1280,Catégorie 1280
15559,1279939205,50,0.68335107,50,Catégorie 50,Catégorie 50
15560,1153326080,10,0.16120788,1300,Catégorie 10,Catégorie 1300
15561,1027323180,2280,0.7354138,2280,Catégorie 2280,Catégorie 2280
15562,1027288012,2280,0.97642321,2280,Catégorie 2280,Catégorie 2280
15563,1125920732,2280,0.79716696,2403,Catégorie 2280,Lots livres et magazines
15564,1263718987,1300,0.57148369,1280,Catégorie 1300,Catégorie 1280
15565,1317472729,1560,0.99569278,2582,Catégorie 1560,Mobilier et accessoires de jardin
15566,925910738,2280,0.83269614,2280,Catégorie 2280,Catégorie 2280
15567,1131102985,1160,0.98579694,1160,Catégorie 1160,Catégorie 1160
15568,899917581,10,0.17462097,10,Catégorie 10,Catégorie 10
15569,871460357,1160,0.89255645,1160,Catégorie 1160,Catégorie 1160
15570,1038810062,2522,0.87895741,2522,Fournitures papeterie,Fournitures papeterie
15571,1287075727,2403,0.99902725,2403,Lots livres et magazines,Lots livres et magazines
15572,1292770403,1300,0.9966729,1300,Catégorie 1300,Catégorie 1300
15573,985336588,10,0.82514557,10,Catégorie 10,Catégorie 10
15574,1307335190,1281,0.47306648,2522,Jeux enfant,Fournitures papeterie
15575,1026004859,2522,0.99438027,2522,Fournitures papeterie,Fournitures papeterie
15576,1245644428,2582,0.97275891,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15577,1269036852,2060,0.99823216,2060,Catégorie 2060,Catégorie 2060
15578,1125727036,2705,0.68749513,2705,Livres neufs,Livres neufs
15579,1322443150,2585,0.96370499,2585,Outillage de jardin,Outillage de jardin
15580,1248834051,2522,0.99927671,2522,Fournitures papeterie,Fournitures papeterie
15581,1324000666,1302,0.9800164,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15582,1246039033,2585,0.98217817,2585,Outillage de jardin,Outillage de jardin
15583,1092255189,2403,0.99771243,2403,Lots livres et magazines,Lots livres et magazines
15584,1249535635,2583,0.99943365,2583,Piscine et accessoires,Piscine et accessoires
15585,1211983929,2583,0.99944405,2583,Piscine et accessoires,Piscine et accessoires
15586,1235527354,1281,0.76973718,1180,Jeux enfant,Catégorie 1180
15587,1271580032,1300,0.75029623,1300,Catégorie 1300,Catégorie 1300
15588,1008228645,1940,0.99968868,1940,Catégorie 1940,Catégorie 1940
15589,956372356,2522,0.99787319,2522,Fournitures papeterie,Fournitures papeterie
15590,1037414489,1280,0.96172298,1280,Catégorie 1280,Catégorie 1280
15591,1316161978,60,0.99994607,60,Catégorie 60,Catégorie 60
15592,1282538833,1300,0.98265886,1300,Catégorie 1300,Catégorie 1300
15593,1133577577,1560,0.88359303,1560,Catégorie 1560,Catégorie 1560
15594,1190258347,2583,0.99384024,2583,Piscine et accessoires,Piscine et accessoires
15595,1189497148,2582,0.98256891,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15596,1223378249,2522,0.94125897,2522,Fournitures papeterie,Fournitures papeterie
15597,1282285422,1940,0.99974752,1940,Catégorie 1940,Catégorie 1940
15598,1319412899,2060,0.85697437,2583,Catégorie 2060,Piscine et accessoires
15599,1023330348,2522,0.99497619,2522,Fournitures papeterie,Fournitures papeterie
15600,1273884988,1920,0.9790686,1920,Catégorie 1920,Catégorie 1920
15601,1251592677,2583,0.99848314,2583,Piscine et accessoires,Piscine et accessoires
15602,1314582000,1280,0.51816507,1280,Catégorie 1280,Catégorie 1280
15603,1276014834,1302,0.98517123,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15604,1116291006,2705,0.98726079,2705,Livres neufs,Livres neufs
15605,1259113550,1920,0.99346446,1920,Catégorie 1920,Catégorie 1920
15606,1273124771,1920,0.99615202,1920,Catégorie 1920,Catégorie 1920
15607,1305028405,2522,0.9990417,2522,Fournitures papeterie,Fournitures papeterie
15608,1316902511,2060,0.93244694,2060,Catégorie 2060,Catégorie 2060
15609,1318614842,2583,0.99767769,2583,Piscine et accessoires,Piscine et accessoires
15610,995102541,2583,0.99999622,2583,Piscine et accessoires,Piscine et accessoires
15611,1146981435,2905,1.0,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
15612,1276752257,2060,0.96196735,2060,Catégorie 2060,Catégorie 2060
15613,1004988933,1280,0.83364279,1280,Catégorie 1280,Catégorie 1280
15614,889393954,10,0.32211759,1281,Catégorie 10,Jeux enfant
15615,1168512007,1281,0.32769081,1281,Jeux enfant,Jeux enfant
15616,150427230,1140,0.45771352,40,Catégorie 1140,Catégorie 40
15617,1198863057,2705,0.71698929,2705,Livres neufs,Livres neufs
15618,1288903611,2403,0.97480039,2403,Lots livres et magazines,Lots livres et magazines
15619,1168992385,2522,0.99899941,2522,Fournitures papeterie,Fournitures papeterie
15620,1310303854,1560,0.67711358,1560,Catégorie 1560,Catégorie 1560
15621,1061985458,2522,0.99946673,2522,Fournitures papeterie,Fournitures papeterie
15622,689916136,2522,0.99020921,2522,Fournitures papeterie,Fournitures papeterie
15623,1301427072,2582,0.9936076,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15624,1313139660,1560,0.64783488,1560,Catégorie 1560,Catégorie 1560
15625,1230786851,2582,0.89961797,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15626,910114760,1280,0.90765529,1280,Catégorie 1280,Catégorie 1280
15627,1047449349,1160,0.9469743,1160,Catégorie 1160,Catégorie 1160
15628,1247935329,50,0.79173558,50,Catégorie 50,Catégorie 50
15629,1032482450,2403,0.99328381,2403,Lots livres et magazines,Lots livres et magazines
15630,1154439975,2705,0.9889932,2705,Livres neufs,Livres neufs
15631,1323013696,1920,0.98487441,1920,Catégorie 1920,Catégorie 1920
15632,1082264947,2705,0.77680896,2705,Livres neufs,Livres neufs
15633,1273218055,1920,0.97841673,1920,Catégorie 1920,Catégorie 1920
15634,1292295113,1300,0.99695657,1300,Catégorie 1300,Catégorie 1300
15635,1072708803,2705,0.97131817,2705,Livres neufs,Livres neufs
15636,1027049797,2280,0.76155764,2280,Catégorie 2280,Catégorie 2280
15637,1100061052,2905,0.9603842,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
15638,1177653277,2585,0.76098689,2582,Outillage de jardin,Mobilier et accessoires de jardin
15639,1301018817,40,0.59120981,40,Catégorie 40,Catégorie 40
15640,1075646601,2583,0.99111102,2583,Piscine et accessoires,Piscine et accessoires
15641,1265196538,1302,0.99767451,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15642,1156931684,1140,0.79370957,1281,Catégorie 1140,Jeux enfant
15643,1248843342,10,0.61941387,2522,Catégorie 10,Fournitures papeterie
15644,1066758336,2585,0.48095139,2585,Outillage de jardin,Outillage de jardin
15645,1266706616,2403,0.60518729,2705,Lots livres et magazines,Livres neufs
15646,1324023451,1302,0.97630448,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15647,933242379,2462,0.62440635,40,Console et Jeux vidéos occasion,Catégorie 40
15648,1269197407,2583,0.99761157,2583,Piscine et accessoires,Piscine et accessoires
15649,892982047,1280,0.81856886,1280,Catégorie 1280,Catégorie 1280
15650,1005775031,2522,0.95151749,2522,Fournitures papeterie,Fournitures papeterie
15651,1132937993,2403,0.98970869,2403,Lots livres et magazines,Lots livres et magazines
15652,1008154912,2280,0.87496891,2280,Catégorie 2280,Catégorie 2280
15653,669302,10,0.20602718,40,Catégorie 10,Catégorie 40
15654,979527054,10,0.26311758,2280,Catégorie 10,Catégorie 2280
15655,1308775846,2585,0.39450161,1560,Outillage de jardin,Catégorie 1560
15656,1305982399,1140,0.66077597,1140,Catégorie 1140,Catégorie 1140
15657,1028369426,2403,0.72108012,2403,Lots livres et magazines,Lots livres et magazines
15658,1128347053,1281,0.71902983,1281,Jeux enfant,Jeux enfant
15659,1254055431,1560,0.54540359,1560,Catégorie 1560,Catégorie 1560
15660,1103812470,1160,0.99207058,1160,Catégorie 1160,Catégorie 1160
15661,1174592514,2583,0.99618067,2583,Piscine et accessoires,Piscine et accessoires
15662,1165424732,1160,0.99543243,1160,Catégorie 1160,Catégorie 1160
15663,868861150,1160,0.98672495,1160,Catégorie 1160,Catégorie 1160
15664,1213041361,1560,0.95229419,1560,Catégorie 1560,Catégorie 1560
15665,1152398373,10,0.40656455,2403,Catégorie 10,Lots livres et magazines
15666,1113841622,2585,0.98335614,2585,Outillage de jardin,Outillage de jardin
15667,1269506760,1920,0.38593014,1560,Catégorie 1920,Catégorie 1560
15668,1267277249,1560,0.75620454,1560,Catégorie 1560,Catégorie 1560
15669,1018516329,2705,0.99984602,2705,Livres neufs,Livres neufs
