original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
12971,1243395803,2585,0.98986536,2585,Outillage de jardin,Outillage de jardin
12972,1244326365,2583,0.99790776,2583,Piscine et accessoires,Piscine et accessoires
12973,1257501701,2585,0.29593855,1560,Outillage de jardin,Catégorie 1560
12974,1040938207,132,0.13811575,2462,Puériculture,Console et Jeux vidéos occasion
12975,971429454,2522,0.4260455,2522,Fournitures papeterie,Fournitures papeterie
12976,1148436700,1302,0.79698414,2280,Jeux et accessoires de plein air,Catégorie 2280
12977,1069908176,2705,0.96296805,2705,Livres neufs,Livres neufs
12978,1236214633,114,0.9890639,1160,Objets pop culture,Catégorie 1160
12979,1124787079,2462,0.7905451,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
12980,1275096659,222,0.990408,1920,Animalerie,Catégorie 1920
12981,1309329906,2583,0.97884434,2583,Piscine et accessoires,Piscine et accessoires
12982,1088079503,5,0.4997335,50,Accessoires gaming,Catégorie 50
12983,1086171173,2705,0.9397162,2705,Livres neufs,Livres neufs
12984,1301860719,132,0.3693007,2060,Puériculture,Catégorie 2060
12985,1193619865,114,0.9887284,1160,Objets pop culture,Catégorie 1160
12986,1132215278,128,0.7778842,1940,Jouets enfant,Catégorie 1940
12987,1260751360,1281,0.23777412,2582,Jeux enfant,Mobilier et accessoires de jardin
12988,1263856342,222,0.996928,1920,Animalerie,Catégorie 1920
12989,1311485340,1301,0.9784783,2220,Lingerie enfant et jeu de bar,Catégorie 2220
12990,1081604021,2522,0.96395296,2522,Fournitures papeterie,Fournitures papeterie
12991,1258446921,118,0.28463036,1280,Jeux de rôle et figurines,Catégorie 1280
12992,1279060167,1281,0.34759155,1920,Jeux enfant,Catégorie 1920
12993,973391003,2403,0.8153339,2403,Lots livres et magazines,Lots livres et magazines
12994,1192255650,228,0.97699624,1940,Journaux et revues occasion,Catégorie 1940
12995,1260368271,132,0.6975054,1300,Puériculture,Catégorie 1300
12996,878175545,128,0.8581624,1281,Jouets enfant,Jeux enfant
12997,1240884322,2582,0.8222259,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
12998,1019346220,2522,0.9832984,1280,Fournitures papeterie,Catégorie 1280
12999,1318408043,128,0.62936985,1281,Jouets enfant,Jeux enfant
13000,941883982,118,0.24712268,1160,Jeux de rôle et figurines,Catégorie 1160
13001,1007735659,1302,0.9990472,2280,Jeux et accessoires de plein air,Catégorie 2280
13002,1196058770,206,0.9609121,1560,Décoration,Catégorie 1560
13003,1311691019,2705,0.56223637,2060,Livres neufs,Catégorie 2060
13004,1275249076,222,0.9951634,1920,Animalerie,Catégorie 1920
13005,1283723804,118,0.4562401,2582,Jeux de rôle et figurines,Mobilier et accessoires de jardin
13006,1132489281,1,0.8334777,2403,Livres occasion,Lots livres et magazines
13007,1283927261,1281,0.3572806,2582,Jeux enfant,Mobilier et accessoires de jardin
13008,1276359973,2585,0.7353148,1300,Outillage de jardin,Catégorie 1300
13009,1276306306,132,0.95422864,1300,Puériculture,Catégorie 1300
13010,875616752,1,0.84712726,10,Livres occasion,Catégorie 10
13011,1118519435,2522,0.33471572,2522,Fournitures papeterie,Fournitures papeterie
13012,872551708,114,0.99802977,1160,Objets pop culture,Catégorie 1160
13013,977145253,2585,0.978789,2585,Outillage de jardin,Outillage de jardin
13014,1154723739,222,0.7474531,1920,Animalerie,Catégorie 1920
13015,1324197110,192,0.82466304,1302,Linge de maison,Jeux et accessoires de plein air
13016,895086636,1,0.51417613,10,Livres occasion,Catégorie 10
13017,1304028936,132,0.95549864,1300,Puériculture,Catégorie 1300
13018,1188469983,2583,0.8233992,2583,Piscine et accessoires,Piscine et accessoires
13019,1217511140,2583,0.9960991,2583,Piscine et accessoires,Piscine et accessoires
13020,1312024889,1281,0.9396553,2060,Jeux enfant,Catégorie 2060
13021,1267484031,2585,0.45948988,2585,Outillage de jardin,Outillage de jardin
13022,1300461060,222,0.9911105,1920,Animalerie,Catégorie 1920
13023,1121335620,2705,0.9837215,2705,Livres neufs,Livres neufs
13024,1008786431,1,0.99908227,10,Livres occasion,Catégorie 10
13025,1173793678,194,0.9103939,1320,Épicerie,Catégorie 1320
13026,1308849230,2705,0.5700145,2705,Livres neufs,Livres neufs
13027,1004992406,128,0.31820735,1180,Jouets enfant,Catégorie 1180
13028,1305106740,2522,0.98204845,2522,Fournitures papeterie,Fournitures papeterie
13029,1067605666,132,0.55129325,50,Puériculture,Catégorie 50
13030,1271551892,132,0.8397696,1300,Puériculture,Catégorie 1300
13031,1328510985,132,0.8027237,1280,Puériculture,Catégorie 1280
13032,1252628086,2583,0.9988884,2583,Piscine et accessoires,Piscine et accessoires
13033,1282773939,1281,0.43229145,1560,Jeux enfant,Catégorie 1560
13034,1287049287,132,0.96040046,1280,Puériculture,Catégorie 1280
13035,1281349033,206,0.84272206,1560,Décoration,Catégorie 1560
13036,1306842877,2583,0.31050235,40,Piscine et accessoires,Catégorie 40
13037,1281707281,206,0.6516243,2582,Décoration,Mobilier et accessoires de jardin
13038,1275243386,222,0.99812657,1920,Animalerie,Catégorie 1920
13039,1259908955,192,0.5128446,2582,Linge de maison,Mobilier et accessoires de jardin
13040,1217414904,2583,0.9797259,2583,Piscine et accessoires,Piscine et accessoires
13041,1025671259,206,0.50601757,2583,Décoration,Piscine et accessoires
13042,1314583839,2585,0.68861026,2585,Outillage de jardin,Outillage de jardin
13043,1145819585,2462,0.7298006,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
13044,867184698,1,0.75161314,2280,Livres occasion,Catégorie 2280
13045,1156926302,2583,0.9426489,1302,Piscine et accessoires,Jeux et accessoires de plein air
13046,1148827309,114,0.99663013,1160,Objets pop culture,Catégorie 1160
13047,1048489913,2522,0.95637506,2522,Fournitures papeterie,Fournitures papeterie
13048,1092302,2905,0.8234662,40,Jeux PC en téléchargement,Catégorie 40
13049,1211402257,13,0.2445296,1320,Modélisme,Catégorie 1320
13050,1112173610,2582,0.9149297,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13051,941621827,2583,0.99523413,2583,Piscine et accessoires,Piscine et accessoires
13052,1246402807,1301,0.5951261,2220,Lingerie enfant et jeu de bar,Catégorie 2220
13053,933255073,4,0.9277367,40,Jeux consoles neuf,Catégorie 40
13054,1280466223,118,0.6764111,1280,Jeux de rôle et figurines,Catégorie 1280
13055,865979300,114,0.96106267,1160,Objets pop culture,Catégorie 1160
13056,1303772033,222,0.98653096,1920,Animalerie,Catégorie 1920
13057,965046094,114,0.99902487,1160,Objets pop culture,Catégorie 1160
13058,1217414896,2583,0.9689941,2583,Piscine et accessoires,Piscine et accessoires
13059,1281990181,132,0.99120694,1300,Puériculture,Catégorie 1300
13060,1244326107,2583,0.9973252,2583,Piscine et accessoires,Piscine et accessoires
13061,1283602481,2585,0.24839458,2582,Outillage de jardin,Mobilier et accessoires de jardin
13062,1283626786,2582,0.24283583,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13063,1304179674,2522,0.99461985,2522,Fournitures papeterie,Fournitures papeterie
13064,1282784278,2583,0.23290011,1560,Piscine et accessoires,Catégorie 1560
13065,1312719727,228,0.9865837,1940,Journaux et revues occasion,Catégorie 1940
13066,1299697453,192,0.20210867,1302,Linge de maison,Jeux et accessoires de plein air
13067,1293326588,5,0.44408667,40,Accessoires gaming,Catégorie 40
13068,1243410224,2585,0.9976596,2585,Outillage de jardin,Outillage de jardin
13069,1310293142,206,0.5947122,1560,Décoration,Catégorie 1560
13070,1316094656,6,0.9893214,60,Consoles de jeux,Catégorie 60
13071,1300095992,1,0.89198387,10,Livres occasion,Catégorie 10
13072,862582638,2522,0.98069215,2522,Fournitures papeterie,Fournitures papeterie
13073,987348959,128,0.8251324,1281,Jouets enfant,Jeux enfant
13074,1123051202,118,0.6261318,1302,Jeux de rôle et figurines,Jeux et accessoires de plein air
13075,1292329530,1281,0.32917964,1560,Jeux enfant,Catégorie 1560
13076,1290610282,194,0.26679128,2583,Épicerie,Piscine et accessoires
13077,1228231356,2583,0.96184343,2583,Piscine et accessoires,Piscine et accessoires
13078,1244541497,2583,0.9979267,2583,Piscine et accessoires,Piscine et accessoires
13079,1316108775,6,0.80786514,60,Consoles de jeux,Catégorie 60
13080,1093069232,13,0.93830025,1140,Modélisme,Catégorie 1140
13081,1252578064,13,0.49484947,1140,Modélisme,Catégorie 1140
13082,1300170208,5,0.30730915,1300,Accessoires gaming,Catégorie 1300
13083,1276865791,132,0.9797696,1300,Puériculture,Catégorie 1300
13084,1308878894,2705,0.8343896,2705,Livres neufs,Livres neufs
13085,1007562610,1302,0.9771754,2280,Jeux et accessoires de plein air,Catégorie 2280
13086,1192013379,2583,0.95522976,2583,Piscine et accessoires,Piscine et accessoires
13087,1308733138,1281,0.9306423,1560,Jeux enfant,Catégorie 1560
13088,1274240675,1,0.76987314,10,Livres occasion,Catégorie 10
13089,1253519613,2583,0.9961298,2583,Piscine et accessoires,Piscine et accessoires
13090,1266448702,194,0.5357776,2582,Épicerie,Mobilier et accessoires de jardin
13091,1265216076,2583,0.9239037,2583,Piscine et accessoires,Piscine et accessoires
13092,1317185564,1281,0.21198186,2060,Jeux enfant,Catégorie 2060
13093,1313356101,132,0.65635425,1300,Puériculture,Catégorie 1300
13094,991801414,2585,0.4570085,2583,Outillage de jardin,Piscine et accessoires
13095,1267982575,132,0.95388395,1300,Puériculture,Catégorie 1300
13096,985610730,116,0.6560309,1281,Cartes de jeux,Jeux enfant
13097,1273149999,222,0.99828774,1920,Animalerie,Catégorie 1920
13098,1323363854,222,0.99658173,1920,Animalerie,Catégorie 1920
13099,1251649512,118,0.46745107,1280,Jeux de rôle et figurines,Catégorie 1280
13100,1275998045,2582,0.38847473,2060,Mobilier et accessoires de jardin,Catégorie 2060
13101,1158120511,5,0.5199598,2583,Accessoires gaming,Piscine et accessoires
13102,1184010371,2582,0.1514744,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13103,1267229286,206,0.9956441,1560,Décoration,Catégorie 1560
13104,1029537924,2705,0.6977738,2705,Livres neufs,Livres neufs
13105,1250900626,2585,0.3433332,2060,Outillage de jardin,Catégorie 2060
13106,875608335,1,0.95243657,10,Livres occasion,Catégorie 10
13107,1069190167,1302,0.51774144,2280,Jeux et accessoires de plein air,Catégorie 2280
13108,1120094822,13,0.92396253,1140,Modélisme,Catégorie 1140
13109,1221454703,132,0.97442067,1300,Puériculture,Catégorie 1300
13110,1287061270,132,0.9361442,1280,Puériculture,Catégorie 1280
13111,1225845161,132,0.464879,50,Puériculture,Catégorie 50
13112,1275580084,118,0.7226088,1281,Jeux de rôle et figurines,Jeux enfant
13113,1324124468,192,0.48376468,1302,Linge de maison,Jeux et accessoires de plein air
13114,1198168846,2705,0.9962135,2705,Livres neufs,Livres neufs
13115,1306919765,2522,0.9996124,2522,Fournitures papeterie,Fournitures papeterie
13116,927643425,1302,0.70122015,10,Jeux et accessoires de plein air,Catégorie 10
13117,1202875155,2462,0.22710676,2905,Console et Jeux vidéos occasion,Jeux PC en téléchargement
13118,1225887210,2522,0.2980016,2583,Fournitures papeterie,Piscine et accessoires
13119,1215220087,128,0.39981857,1280,Jouets enfant,Catégorie 1280
13120,987659959,13,0.752772,1140,Modélisme,Catégorie 1140
13121,1300060485,132,0.4146341,1300,Puériculture,Catégorie 1300
13122,1055626029,1,0.8219711,10,Livres occasion,Catégorie 10
13123,1192192436,194,0.9988962,1320,Épicerie,Catégorie 1320
13124,1084468927,2705,0.78876233,2705,Livres neufs,Livres neufs
13125,1175702616,2582,0.71328056,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13126,1265223467,192,0.504468,2583,Linge de maison,Piscine et accessoires
13127,1100073972,2905,0.98553514,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
13128,1251868486,13,0.991245,1140,Modélisme,Catégorie 1140
13129,987577524,128,0.47212848,1140,Jouets enfant,Catégorie 1140
13130,963942985,2403,0.31397134,2403,Lots livres et magazines,Lots livres et magazines
13131,846200129,13,0.6941733,1140,Modélisme,Catégorie 1140
13132,1037387692,128,0.37527415,1281,Jouets enfant,Jeux enfant
13133,1269621444,1281,0.94760126,2060,Jeux enfant,Catégorie 2060
13134,1301696003,222,0.9983595,2060,Animalerie,Catégorie 2060
13135,1304124635,2582,0.57574856,1560,Mobilier et accessoires de jardin,Catégorie 1560
13136,1245135470,192,0.8788081,1302,Linge de maison,Jeux et accessoires de plein air
13137,1269126604,1,0.45901117,2705,Livres occasion,Livres neufs
13138,1095679947,156,0.5687476,1301,Mobilier,Lingerie enfant et jeu de bar
13139,1252149251,118,0.6488808,1280,Jeux de rôle et figurines,Catégorie 1280
13140,1269982827,2583,0.91175187,2583,Piscine et accessoires,Piscine et accessoires
13141,1114390622,222,0.835614,1920,Animalerie,Catégorie 1920
13142,1211065707,13,0.7283299,1302,Modélisme,Jeux et accessoires de plein air
13143,1252596244,222,0.7836484,1920,Animalerie,Catégorie 1920
13144,850245246,2403,0.48448715,2280,Lots livres et magazines,Catégorie 2280
13145,986924769,2585,0.3717922,2585,Outillage de jardin,Outillage de jardin
13146,950968792,114,0.9991999,1160,Objets pop culture,Catégorie 1160
13147,1237010441,114,0.9786356,1281,Objets pop culture,Jeux enfant
13148,984906419,13,0.988974,1140,Modélisme,Catégorie 1140
13149,922885964,13,0.9224903,1280,Modélisme,Catégorie 1280
13150,1236118495,1281,0.3518183,2583,Jeux enfant,Piscine et accessoires
13151,1308869577,2705,0.56403595,2705,Livres neufs,Livres neufs
13152,1261978092,2582,0.9638758,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13153,1156934525,2585,0.45691505,50,Outillage de jardin,Catégorie 50
13154,1077735686,194,0.2850873,1180,Épicerie,Catégorie 1180
13155,1313203027,206,0.9343858,1560,Décoration,Catégorie 1560
13156,1204250128,128,0.5980714,1281,Jouets enfant,Jeux enfant
13157,610408525,13,0.69274575,1140,Modélisme,Catégorie 1140
13158,1275412095,222,0.99132466,1920,Animalerie,Catégorie 1920
13159,1084654294,1302,0.5249639,2280,Jeux et accessoires de plein air,Catégorie 2280
13160,40154930,4,0.2866618,40,Jeux consoles neuf,Catégorie 40
13161,1065181370,2522,0.7830064,2522,Fournitures papeterie,Fournitures papeterie
13162,1124218792,1,0.5778599,10,Livres occasion,Catégorie 10
13163,1079742997,1302,0.68067855,2403,Jeux et accessoires de plein air,Lots livres et magazines
13164,1223788118,2583,0.5540926,1320,Piscine et accessoires,Catégorie 1320
13165,1317116453,132,0.49199048,1280,Puériculture,Catégorie 1280
13166,1257256553,2583,0.848141,2582,Piscine et accessoires,Mobilier et accessoires de jardin
13167,1086736785,2403,0.95653826,2403,Lots livres et magazines,Lots livres et magazines
13168,1247670920,222,0.53128624,1920,Animalerie,Catégorie 1920
13169,1246483776,206,0.97343224,1560,Décoration,Catégorie 1560
13170,893238047,1302,0.85817736,2280,Jeux et accessoires de plein air,Catégorie 2280
13171,1182304019,2583,0.71303886,2583,Piscine et accessoires,Piscine et accessoires
13172,1318287150,2585,0.35392925,1302,Outillage de jardin,Jeux et accessoires de plein air
13173,1268742745,2583,0.9761338,2583,Piscine et accessoires,Piscine et accessoires
13174,1274188286,1,0.5737191,2403,Livres occasion,Lots livres et magazines
13175,933241094,13,0.24614859,50,Modélisme,Catégorie 50
13176,1251410959,1281,0.19014074,2060,Jeux enfant,Catégorie 2060
13177,1190259013,128,0.493268,2583,Jouets enfant,Piscine et accessoires
13178,1123926034,2583,0.28598464,2583,Piscine et accessoires,Piscine et accessoires
13179,1215904948,206,0.24810883,1560,Décoration,Catégorie 1560
13180,1127347922,2583,0.98783773,2583,Piscine et accessoires,Piscine et accessoires
13181,1225887232,2585,0.28636202,2583,Outillage de jardin,Piscine et accessoires
13182,1087851123,2583,0.5101162,2583,Piscine et accessoires,Piscine et accessoires
13183,1215524364,194,0.26144868,1280,Épicerie,Catégorie 1280
13184,1311270000,2705,0.47373033,2705,Livres neufs,Livres neufs
13185,890888187,4,0.51390827,40,Jeux consoles neuf,Catégorie 40
13186,1144458449,1281,0.6995988,1320,Jeux enfant,Catégorie 1320
13187,1306894441,2522,0.99676955,2522,Fournitures papeterie,Fournitures papeterie
13188,1250237740,5,0.4137596,2060,Accessoires gaming,Catégorie 2060
13189,1244995750,192,0.4146335,1302,Linge de maison,Jeux et accessoires de plein air
13190,1234768223,2585,0.56457436,2583,Outillage de jardin,Piscine et accessoires
13191,1289313506,1281,0.27356023,2060,Jeux enfant,Catégorie 2060
13192,941621992,2583,0.8487756,2583,Piscine et accessoires,Piscine et accessoires
13193,956391678,2522,0.83470565,2522,Fournitures papeterie,Fournitures papeterie
13194,1307263095,13,0.25407597,1281,Modélisme,Jeux enfant
13195,961866835,13,0.26560873,1280,Modélisme,Catégorie 1280
13196,1292743637,206,0.87868553,2582,Décoration,Mobilier et accessoires de jardin
13197,1250964615,132,0.9146067,1300,Puériculture,Catégorie 1300
13198,985492926,192,0.35177383,1302,Linge de maison,Jeux et accessoires de plein air
13199,1263776323,2522,0.37209448,1920,Fournitures papeterie,Catégorie 1920
13200,1020384050,2522,0.7732772,2522,Fournitures papeterie,Fournitures papeterie
13201,1165116146,4,0.8240713,60,Jeux consoles neuf,Catégorie 60
13202,884190009,2403,0.6226753,1300,Lots livres et magazines,Catégorie 1300
13203,1123815420,2705,0.9971688,2705,Livres neufs,Livres neufs
13204,1304160945,2522,0.9979206,2522,Fournitures papeterie,Fournitures papeterie
13205,1223576349,206,0.987929,1560,Décoration,Catégorie 1560
13206,308334391,2705,0.5219124,1160,Livres neufs,Catégorie 1160
13207,1171436051,2905,0.9257646,1920,Jeux PC en téléchargement,Catégorie 1920
13208,1156652839,2585,0.9878005,2585,Outillage de jardin,Outillage de jardin
13209,1317135327,1281,0.9491546,2060,Jeux enfant,Catégorie 2060
13210,862632079,2522,0.993776,2522,Fournitures papeterie,Fournitures papeterie
13211,924126754,114,0.5510789,1160,Objets pop culture,Catégorie 1160
13212,1198695824,2705,0.97937703,2705,Livres neufs,Livres neufs
13213,1313904985,2585,0.22504546,2585,Outillage de jardin,Outillage de jardin
13214,1280636652,206,0.981497,1560,Décoration,Catégorie 1560
13215,1261173905,2583,0.9667496,2583,Piscine et accessoires,Piscine et accessoires
13216,1318794821,118,0.31999072,1280,Jeux de rôle et figurines,Catégorie 1280
13217,1155995062,2522,0.99118936,2522,Fournitures papeterie,Fournitures papeterie
13218,1281997028,132,0.22969848,1300,Puériculture,Catégorie 1300
13219,1241290097,2705,0.6286735,2905,Livres neufs,Jeux PC en téléchargement
13220,847260853,114,0.9987972,1160,Objets pop culture,Catégorie 1160
13221,1318882925,222,0.637937,1920,Animalerie,Catégorie 1920
13222,1316250996,1281,0.33965668,2060,Jeux enfant,Catégorie 2060
13223,1242868490,2705,0.7549495,2705,Livres neufs,Livres neufs
13224,1309987033,132,0.5994277,1300,Puériculture,Catégorie 1300
13225,972117474,6,0.4128493,2522,Consoles de jeux,Fournitures papeterie
13226,962972371,13,0.40807948,1320,Modélisme,Catégorie 1320
13227,1306584871,2522,0.999328,2522,Fournitures papeterie,Fournitures papeterie
13228,1244990146,228,0.49188223,1302,Journaux et revues occasion,Jeux et accessoires de plein air
13229,308977132,4,0.69918627,40,Jeux consoles neuf,Catégorie 40
13230,1154645179,192,0.45499644,1302,Linge de maison,Jeux et accessoires de plein air
13231,1268585056,2522,0.24664006,1280,Fournitures papeterie,Catégorie 1280
13232,1273918903,1281,0.93866944,2060,Jeux enfant,Catégorie 2060
13233,1201832277,128,0.80819434,1281,Jouets enfant,Jeux enfant
13234,1317827401,1281,0.18409497,2060,Jeux enfant,Catégorie 2060
13235,1249838080,206,0.7157068,1560,Décoration,Catégorie 1560
13236,1249534159,2583,0.65304285,2583,Piscine et accessoires,Piscine et accessoires
13237,1156925884,2583,0.6611844,2583,Piscine et accessoires,Piscine et accessoires
13238,1257259189,2582,0.5853405,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13239,1265372652,2585,0.9508246,2585,Outillage de jardin,Outillage de jardin
13240,1029530098,1,0.48897752,10,Livres occasion,Catégorie 10
13241,1244540924,2583,0.9961909,2583,Piscine et accessoires,Piscine et accessoires
13242,1323078897,206,0.80508894,1560,Décoration,Catégorie 1560
13243,1031967211,1302,0.68464035,2403,Jeux et accessoires de plein air,Lots livres et magazines
13244,922170222,2583,0.9948309,2583,Piscine et accessoires,Piscine et accessoires
13245,1265587808,132,0.6956258,1560,Puériculture,Catégorie 1560
13246,1215064970,2705,0.67887646,2403,Livres neufs,Lots livres et magazines
13247,1032428544,194,0.40482005,2583,Épicerie,Piscine et accessoires
13248,191526730,1302,0.80787057,2280,Jeux et accessoires de plein air,Catégorie 2280
13249,1270607489,2582,0.34919927,2585,Mobilier et accessoires de jardin,Outillage de jardin
13250,1263009328,1281,0.5935307,1320,Jeux enfant,Catégorie 1320
13251,892310945,114,0.833737,1160,Objets pop culture,Catégorie 1160
13252,1168014948,2583,0.9749332,2583,Piscine et accessoires,Piscine et accessoires
13253,1265215690,2585,0.27318093,2583,Outillage de jardin,Piscine et accessoires
13254,1225886960,2583,0.7270975,2583,Piscine et accessoires,Piscine et accessoires
13255,1181407434,2583,0.2665536,2585,Piscine et accessoires,Outillage de jardin
13256,1181015400,194,0.944908,1320,Épicerie,Catégorie 1320
13257,1253152085,2583,0.94420147,2583,Piscine et accessoires,Piscine et accessoires
13258,1131199917,1,0.63236725,2280,Livres occasion,Catégorie 2280
13259,1304152079,2522,0.99867874,2522,Fournitures papeterie,Fournitures papeterie
13260,1100067666,2905,0.79396975,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
13261,1005830083,2585,0.4788395,1300,Outillage de jardin,Catégorie 1300
13262,963121210,2705,0.33123434,2522,Livres neufs,Fournitures papeterie
13263,1260369972,192,0.91109407,1302,Linge de maison,Jeux et accessoires de plein air
13264,1191432475,2582,0.99080694,2583,Mobilier et accessoires de jardin,Piscine et accessoires
13265,850261972,2585,0.8920852,2585,Outillage de jardin,Outillage de jardin
13266,1223782292,2522,0.40960687,1560,Fournitures papeterie,Catégorie 1560
13267,1299270275,222,0.6978508,1920,Animalerie,Catégorie 1920
13268,1122079296,2583,0.9745915,1302,Piscine et accessoires,Jeux et accessoires de plein air
13269,835773662,1302,0.5658378,2280,Jeux et accessoires de plein air,Catégorie 2280
13270,1243659386,2583,0.9609736,2583,Piscine et accessoires,Piscine et accessoires
13271,1319774259,2583,0.39865524,2583,Piscine et accessoires,Piscine et accessoires
13272,1131576179,13,0.9868354,1140,Modélisme,Catégorie 1140
13273,931034807,118,0.6356634,1140,Jeux de rôle et figurines,Catégorie 1140
13274,1131578320,2705,0.99830544,2705,Livres neufs,Livres neufs
13275,1307855122,2583,0.43193856,1560,Piscine et accessoires,Catégorie 1560
13276,1275715835,118,0.9505215,1281,Jeux de rôle et figurines,Jeux enfant
13277,1119407660,2583,0.98116666,2583,Piscine et accessoires,Piscine et accessoires
13278,1073535008,2705,0.35474893,2220,Livres neufs,Catégorie 2220
13279,1270219885,2583,0.978839,2583,Piscine et accessoires,Piscine et accessoires
13280,1217833496,2403,0.94995314,2403,Lots livres et magazines,Lots livres et magazines
13281,1264891690,2582,0.98790145,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
13282,1282862530,194,0.5212371,1560,Épicerie,Catégorie 1560
13283,858385268,13,0.5037953,1140,Modélisme,Catégorie 1140
13284,996079951,194,0.34235525,1320,Épicerie,Catégorie 1320
13285,1249535533,2585,0.8312126,2583,Outillage de jardin,Piscine et accessoires
13286,1171639028,2403,0.7941323,2403,Lots livres et magazines,Lots livres et magazines
13287,1313450302,2585,0.30024418,1300,Outillage de jardin,Catégorie 1300
13288,1258596448,5,0.57472557,50,Accessoires gaming,Catégorie 50
13289,1317475114,206,0.9707291,1560,Décoration,Catégorie 1560
13290,1263877049,222,0.99439335,1920,Animalerie,Catégorie 1920
13291,970817419,1,0.81580573,10,Livres occasion,Catégorie 10
13292,864787913,2403,0.3016304,2403,Lots livres et magazines,Lots livres et magazines
13293,1235378777,4,0.8811465,40,Jeux consoles neuf,Catégorie 40
13294,1292745327,206,0.9877795,2582,Décoration,Mobilier et accessoires de jardin
13295,1273383516,222,0.9974981,1920,Animalerie,Catégorie 1920
13296,1231755496,132,0.44307327,1300,Puériculture,Catégorie 1300
13297,1005826231,2585,0.35097003,1300,Outillage de jardin,Catégorie 1300
13298,1323329719,192,0.415029,1302,Linge de maison,Jeux et accessoires de plein air
13299,1193420246,2462,0.4320289,50,Console et Jeux vidéos occasion,Catégorie 50
13300,921947864,2583,0.5351235,2583,Piscine et accessoires,Piscine et accessoires
13301,1283585097,192,0.28427696,2582,Linge de maison,Mobilier et accessoires de jardin
13302,1009234436,1302,0.89285874,2280,Jeux et accessoires de plein air,Catégorie 2280
13303,1190867499,2583,0.9985358,2583,Piscine et accessoires,Piscine et accessoires
13304,623943186,13,0.2921031,1300,Modélisme,Catégorie 1300
13305,1275262474,222,0.9980614,1920,Animalerie,Catégorie 1920
13306,1313028963,192,0.7761957,1560,Linge de maison,Catégorie 1560
13307,1153390150,2585,0.3017898,2583,Outillage de jardin,Piscine et accessoires
13308,954359524,4,0.19187574,1281,Jeux consoles neuf,Jeux enfant
13309,1267245290,132,0.34632835,1300,Puériculture,Catégorie 1300
13310,1181552695,2462,0.97694474,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
13311,1112558929,222,0.7767032,1920,Animalerie,Catégorie 1920
13312,1101204899,1,0.4083667,2280,Livres occasion,Catégorie 2280
13313,1142061329,2585,0.32588688,1281,Outillage de jardin,Jeux enfant
13314,1133086347,194,0.47561932,1302,Épicerie,Jeux et accessoires de plein air
13315,1281971728,222,0.41924447,1920,Animalerie,Catégorie 1920
13316,1275480806,5,0.4737492,50,Accessoires gaming,Catégorie 50
13317,978671642,4,0.4517924,1140,Jeux consoles neuf,Catégorie 1140
13318,1041188341,2522,0.53082293,2522,Fournitures papeterie,Fournitures papeterie
13319,1209540555,2403,0.31698796,2403,Lots livres et magazines,Lots livres et magazines
13320,1247150487,1302,0.49559468,2403,Jeux et accessoires de plein air,Lots livres et magazines
13321,1042990569,194,0.42587847,1302,Épicerie,Jeux et accessoires de plein air
13322,1168082659,128,0.47211185,1940,Jouets enfant,Catégorie 1940
13323,1274908759,2522,0.97842795,2522,Fournitures papeterie,Fournitures papeterie
13324,1192162230,194,0.99854726,1320,Épicerie,Catégorie 1320
13325,1283504792,194,0.77495015,2582,Épicerie,Mobilier et accessoires de jardin
13326,863896893,114,0.99219346,1160,Objets pop culture,Catégorie 1160
13327,1251599557,2585,0.50047386,2060,Outillage de jardin,Catégorie 2060
13328,1298864839,132,0.97164154,1280,Puériculture,Catégorie 1280
13329,1073304522,194,0.26276717,2220,Épicerie,Catégorie 2220
13330,1265537997,206,0.7755423,1560,Décoration,Catégorie 1560
13331,1247480127,2583,0.9021806,2583,Piscine et accessoires,Piscine et accessoires
13332,1257150111,1281,0.24382256,1320,Jeux enfant,Catégorie 1320
13333,1225863830,128,0.41841805,1280,Jouets enfant,Catégorie 1280
13334,1257073107,194,0.19007666,2060,Épicerie,Catégorie 2060
13335,976142716,114,0.94001704,1160,Objets pop culture,Catégorie 1160
13336,1201835309,128,0.6260449,1281,Jouets enfant,Jeux enfant
13337,1243658952,2583,0.9923542,2583,Piscine et accessoires,Piscine et accessoires
13338,1213024387,2582,0.38560173,1320,Mobilier et accessoires de jardin,Catégorie 1320
13339,1198734701,2705,0.9990459,2705,Livres neufs,Livres neufs
13340,1306839412,194,0.25093058,1560,Épicerie,Catégorie 1560
13341,1174579237,2585,0.3333295,2583,Outillage de jardin,Piscine et accessoires
